id,sta,ymd,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
JAHM089,JAHM,2020-03-29 00:00:00,2020.2431694,89,-1003279.85089,5959660.16411,2032774.36557,47,558607.2380,2068529.8368,18.707275594421,99.555867172470,274.9419,312.2781
JAHM090,JAHM,2020-03-30 00:00:00,2020.2459016,90,-1003279.85254,5959660.15862,2032774.36475,47,558607.2405,2068529.8377,18.707275602304,99.555867196548,274.9368,312.2730
JAHM091,JAHM,2020-03-31 00:00:00,2020.2486339,91,-1003279.85002,5959660.15208,2032774.36294,47,558607.2391,2068529.8382,18.707275606749,99.555867183309,274.9297,312.2659
JAHM092,JAHM,2020-04-01 00:00:00,2020.2513661,92,-1003279.85138,5959660.15262,2032774.35754,47,558607.2404,2068529.8329,18.707275558378,99.555867195148,274.9287,312.2648
JAHM093,JAHM,2020-04-02 00:00:00,2020.2540984,93,-1003279.84941,5959660.15603,2032774.36317,47,558607.2379,2068529.8372,18.707275597741,99.555867171369,274.9334,312.2695
JAHM094,JAHM,2020-04-03 00:00:00,2020.2568306,94,-1003279.84715,5959660.15373,2032774.36392,47,558607.2360,2068529.8388,18.707275611800,99.555867153835,274.9311,312.2673
JAHM095,JAHM,2020-04-04 00:00:00,2020.2595628,95,-1003279.84876,5959660.14774,2032774.36026,47,558607.2386,2068529.8371,18.707275596820,99.555867178377,274.9246,312.2608
JAHM096,JAHM,2020-04-05 00:00:00,2020.2622951,96,-1003279.84964,5959660.14921,2032774.36054,47,558607.2393,2068529.8369,18.707275594568,99.555867184304,274.9262,312.2623
JAHM098,JAHM,2020-04-07 00:00:00,2020.2677596,98,-1003279.84692,5959660.17076,2032774.36420,47,558607.2330,2068529.8336,18.707275565637,99.555867124935,274.9471,312.2832
JAHM099,JAHM,2020-04-08 00:00:00,2020.2704918,99,-1003279.84954,5959660.14400,2032774.35882,47,558607.2400,2068529.8369,18.707275594790,99.555867191499,274.9208,312.2569
JAHM100,JAHM,2020-04-09 00:00:00,2020.2732240,100,-1003279.85447,5959660.16377,2032774.36623,47,558607.2416,2068529.8374,18.707275599348,99.555867206495,274.9424,312.2785
JAHM101,JAHM,2020-04-10 00:00:00,2020.2759563,101,-1003279.84783,5959660.14735,2032774.36218,47,558607.2378,2068529.8391,18.707275614775,99.555867170284,274.9247,312.2609
