id,sta,ymd,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
LSN1277,LSN1,2020-10-03 00:00:00,2020.7568306,277,-1088138.33268,6196941.04045,1042730.28649,47,605293.7216,1047220.4914,9.472357928277,99.959198789175,8.3020,31.4006
LSN1278,LSN1,2020-10-04 00:00:00,2020.7595628,278,-1088138.33726,6196941.06561,1042730.29532,47,605293.7217,1047220.4959,9.472357968999,99.959198790622,8.3287,31.4273
LSN1279,LSN1,2020-10-05 00:00:00,2020.7622951,279,-1088138.33668,6196941.02928,1042730.29000,47,605293.7274,1047220.4966,9.472357974960,99.959198842636,8.2925,31.3910
LSN1280,LSN1,2020-10-06 00:00:00,2020.7650273,280,-1088138.33615,6196941.03180,1042730.28856,47,605293.7265,1047220.4948,9.472357958583,99.959198833898,8.2946,31.3932
LSN1281,LSN1,2020-10-07 00:00:00,2020.7677596,281,-1088138.32994,6196941.03540,1042730.28714,47,605293.7197,1047220.4930,9.472357942190,99.959198772557,8.2968,31.3954
LSN1283,LSN1,2020-10-09 00:00:00,2020.7732240,283,-1088138.33333,6196941.04075,1042730.29173,47,605293.7221,1047220.4965,9.472357974402,99.959198794546,8.3033,31.4019
LSN1284,LSN1,2020-10-10 00:00:00,2020.7759563,284,-1088138.33428,6196941.03519,1042730.28885,47,605293.7240,1047220.4946,9.472357956698,99.959198811840,8.2976,31.3962
LSN1285,LSN1,2020-10-11 00:00:00,2020.7786885,285,-1088138.33476,6196941.03137,1042730.28760,47,605293.7252,1047220.4940,9.472357951017,99.959198822158,8.2938,31.3924
LSN1286,LSN1,2020-10-12 00:00:00,2020.7814208,286,-1088138.33629,6196941.03807,1042730.28760,47,605293.7255,1047220.4928,9.472357940747,99.959198825270,8.3005,31.3991
LSN1287,LSN1,2020-10-13 00:00:00,2020.7841530,287,-1088138.33710,6196941.04510,1042730.28585,47,605293.7251,1047220.4899,9.472357914655,99.959198821522,8.3072,31.4058
